gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
40,1120193,149337,90601,Financials,NASDAQ INC,0,2019,edgar/data/1120193/0001193125-19-072079.txt,"If the stockholder proposal is not properly presented by the proponent at the Annual Meeting, it will not be voted upon.",CG
45,320193,1690,14593,Information Technology,APPLE INC,1,2013,APPLE INC_2013.txt,"For nearly 10 years, we’ve purchased 100 percent renewable energy for our operations center in Austin, Texas.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2015,APPLE INC_2015.txt,"And we’ve designed iPhone 6, iPad Air 2, and MacBook to be beryllium-free.",PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2016,APPLE INC_2016.txt,"And where local regulations don’t allow these options, we participate in utility green tariff programs, collaborate with landlords to purchase renewable energy on our behalf, or procure renewable energy certificates that meet strict verification standards.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2018,APPLE INC_2018.txt,"Most Apple products last longer and are passed along, resold, or returned to Apple by the first owner for others to use.",PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2019,APPLE INC_2019.txt,Apple calculates its life cycle carbon footprint to understand where to focus reduction efforts.,CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2019,APPLE INC_2019.txt,"When these options are not available, we are willing to procure robust renewable energy credits (RECs) tied to recently constructed projects, applying the same rigor to these purchases as we do to our Apple-created renewables.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,"And because it is a resource shared by many, our efforts go beyond our own immediate business needs and into the communities where we work to care for, replenish, and share freshwater resources.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,Apple is working to phase out the use of these exempted substances where technically possible.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"As our facilities and activities grow, we’re working to address the challenges of water usage and efficiency.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,This decreased a key stream of waste coming to the site and reduced disposal costs as well.,PW
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"This reduces the electricity needed for both lighting and cooling, so the overall energy performance exceeds the ASHRAE 90.1 benchmark.41 The site also uses FSC-certified wood materials, and meets Singapore’s Green Mark standard for environmental performance.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"When selecting chemicals and supporting better chemical management, we consider the full experience of the people building our products.",HC
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"Our work on smarter chemistry is resource-intensive, from gathering the information, to assessing the data, to developing safer alternatives.",PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,"The specification aligns with Apple’s internal policies, incorporates the latest scientific research, and is regularly updated with new chemicals and scopes of restrictions.",PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,Many of our RSS restrictions exceed local regulatory requirements in order to protect human health and the environment.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,"Beyond the use of our own data centers and colocation facilities, we also use third-party services to support some of our on-demand cloud computing and storage services.",PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,"We define bio-materials as those that can be regenerated in a human lifespan, like paper fibers or sugarcane.",NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2022,APPLE INC_2022.txt,These savings do not include reduction in water use from facility closures and reduced occupancy due to the Covid-19 pandemic.,NC
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,1,2013,ALLIANCE DATA SYSTEMS CORP_2013.txt,"We’re proud to provide a variety of health care options to meet associates’ diverse needs, and we’re proud that we invest in innovative tools and programs that benefit both our associates and their families.",HC
45,883241,24975,77357,Information Technology,SYNOPSYS INC,1,2021a,SYNOPSYS INC_2021a.txt,No legal actions were pending or completed during the reporting period regarding anticompetitive behavior and violations of antitrust and monopoly legislation.,BE
45,883241,24975,77357,Information Technology,SYNOPSYS INC,0,2008,edgar/data/883241/0001047469-08-002158.txt,"Accordingly, seven of the nine director nominees are independent.",CG
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2007-2008.txt,"Through distance learning, broadband allows children living in rural areas to have access to the same educational resources as children in urban areas.",CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2008.txt,Our jobs are vital to the communities we serve.,CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2008.txt,"Today, CH2M HILL continues to help us take a holistic approach to strategic energy management by examining various utility energy-efficiency programs, integrated technology solutions and economic incentives for renewable energy.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2009,AT&T INC_2009.txt,"AT&T Pioneers added nearly 6,000 new members, the most successful recruitment campaign in recent years.",HC
50,732717,9899,66093,Communication Services,AT&T INC,1,2009,AT&T INC_2009.txt,We have the largest full-time union workforce of any company in America – more than the steel or airline industries and more than the “Big Three” automakers combined.,HC
50,732717,9899,66093,Communication Services,AT&T INC,1,2017,AT&T INC_2017.txt,"We teamed up with Carbon Trust and Business for Social Responsibility (BSR), 2 credible environmental non-profits, to assemble a methodology that measures the environmental savings enabled by our products and utilizes many concepts from existing global standards.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2017,AT&T INC_2017.txt,"Progress: By the end of 2017, AT&T reduced fleet emissions by 174,403 mtons of CO2e, or 20.1% from our 2008 baseline.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2019,AT&T INC_2018-2019.txt,"Instead of relying on 10-day weather forecasts and historic events, we can now model climate-related phenomena like projected sea-level rise and the potential impact on surrounding cables, cell sites or data centers – decades into the future.",CC
50,732717,9899,66093,Communication Services,AT&T INC,1,2021,AT&T INC_2020-2021.txt,"We launched AT&T Believes in India, Slovakia, Czechia, Ireland and the UK last year – collaborating with 32 non-profits that support causes such as meals for underserved students in India, the needs of homeless people in Slovakia and demand for job-readiness programs across Europe.",CR
50,732717,9899,66093,Communication Services,AT&T INC,0,2020,edgar/data/732717/0001193125-20-070302.txt,"In 2019, all Directors attended at least 75% of the total number of meetings of the Board and of the Committees on which each served.",CG
50,1326801,170617,13407,Communication Services,FACEBOOK INC,1,2020,FACEBOOK INC_2020.txt,Air travel still includes radiative forcing starting from 2017.,CC
50,1065280,147579,89393,Communication Services,NETFLIX INC,0,2020,edgar/data/1065280/0001193125-20-114206.txt,Notwithstanding the foregoing: (i) the Administrator may not grant Dividend Equivalents to Participants in connection with grants of Options or Stock Appreciation Rights and (ii) dividend and Dividend Equivalent and other distribution amounts with respect to any Share underlying an Award may be accrued but not paid to a Participant until all conditions or restrictions relating to such Share have been satisfied or lapsed and shall be forfeited if all of such conditions or restrictions are never satisfied or lapse.,CG
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2019,INTERPUBLIC GROUP OF COS_2019.txt,"Nothing in this Policy shall preclude political contributions by Personnel from their personal funds and for personal reasons, but Personnel may not use personal funds to make any payments or contributions on behalf of, or for the benefit of, the Company.",BE
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2020,INTERPUBLIC GROUP OF COS_2020.txt,We also conduct employee training on Data Protection and Information Security.,HC
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,0,2001,edgar/data/51644/0000912057-01-508092.txt,COMPOSITION The Committee will be comprised of three or more directors as determined by the Board.,CG
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,0,2012,edgar/data/51644/0001193125-12-159897.txt,We believe our stock ownership guidelines strike the right balance between ensuring that our executives own significant amounts of Interpublic shares while allowing them the flexibility to effectively manage their personal financial affairs.,CG
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,0,2014,edgar/data/51644/0001193125-14-139627.txt,"Without limiting the generality of the foregoing and subject to such terms and conditions as the Committee may impose, the Company shall have the right to (i) retain Shares or (ii) subject to such terms and conditions as the Committee may establish from time to time, permit Participants to elect to tender Shares (including Shares issuable in respect of an Award) to satisfy, in whole or in part, the amount required to be withheld; provided that the number of Shares retained or tendered shall be no greater than the minimum number that the Company determines is required to satisfy the applicable withholding requirement.",CG
50,39899,4988,47941,Communication Services,TEGNA INC,1,2021,TEGNA INC_2021.txt,TEGNA stations take legal action to protect First Amendment values.,BE
50,39899,4988,47941,Communication Services,TEGNA INC,0,2012,edgar/data/39899/0001193125-12-119793.txt,"The Company invites shareholders and other interested parties to communicate directly and confidentially with the full Board of Directors, the Chairman of the Board or the non-management directors as a group by writing to the Board of Directors, the Chairman or the Non-Management Directors, Gannett Co., Inc., 7950 Jones Branch Drive, McLean, Virginia 22107, Attn: Secretary.",CG
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2009,AMERICAN ELECTRIC POWER CO_2009.txt,ISO 14001: Complete phase in to conform to ISO 14001 standards by end of 2012 in all fossil and hydro power plants. Target in 2009 — four fossil plants begin implementation.,CC
